zipcode	sido	gugun	dong	startbunji	endbunji	seq
03339	서울특별시	은평구	불광동	442-52	442-61	53779
03340	서울특별시	은평구	불광동	442-65		53780
03339	서울특별시	은평구	불광동	442-67		53781
03340	서울특별시	은평구	불광동	442-69	442-71	53782
03339	서울특별시	은평구	불광동	442-74	442-77	53783
03339	서울특별시	은평구	불광동	442-78	442-81	53784
03339	서울특별시	은평구	불광동	443-1	443-40	53785
03343	서울특별시	은평구	불광동	443-50		53786
03339	서울특별시	은평구	불광동	443-51	444-8	53787
03343	서울특별시	은평구	불광동	444-9		53788
03339	서울특별시	은평구	불광동	444-10		53789
03343	서울특별시	은평구	불광동	444-12	444-14	53790
03339	서울특별시	은평구	불광동	444-16		53791
03343	서울특별시	은평구	불광동	444-17	444-19	53792
03339	서울특별시	은평구	불광동	444-22		53793
03343	서울특별시	은평구	불광동	444-23		53794
03339	서울특별시	은평구	불광동	444-24	444-27	53795
03343	서울특별시	은평구	불광동	444-28	444-29	53796
03339	서울특별시	은평구	불광동	444-30	444-32	53797
03343	서울특별시	은평구	불광동	444-33	444-77	53798
03337	서울특별시	은평구	불광동	445-1	445-15	53799
03337	서울특별시	은평구	불광동	445-16		53800
03337	서울특별시	은평구	불광동	445-17	445-103	53801
03337	서울특별시	은평구	불광동	445-104		53802
03337	서울특별시	은평구	불광동	445-107	445-108	53803
03337	서울특별시	은평구	불광동	445-111		53804
03337	서울특별시	은평구	불광동	445-112	445-125	53805
03337	서울특별시	은평구	불광동	445-126		53806
03337	서울특별시	은평구	불광동	445-129	445-141	53807
03337	서울특별시	은평구	불광동	445-142	445-145	53808
03337	서울특별시	은평구	불광동	445-149	445-202	53809
03337	서울특별시	은평구	불광동	445-205		53810
03337	서울특별시	은평구	불광동	445-206	445-246	53811
03339	서울특별시	은평구	불광동	445-248	445-261	53812
03337	서울특별시	은평구	불광동	445-266	445-277	53813
03339	서울특별시	은평구	불광동	445-282	445-284	53814
03337	서울특별시	은평구	불광동	445-289		53815
03339	서울특별시	은평구	불광동	445-296	445-300	53816
03337	서울특별시	은평구	불광동	445-301		53817
03339	서울특별시	은평구	불광동	445-314	445-315	53818
03337	서울특별시	은평구	불광동	445-317		53819
03339	서울특별시	은평구	불광동	445-319	445-324	53820
03337	서울특별시	은평구	불광동	445-325	445-337	53821
03339	서울특별시	은평구	불광동	445-338	445-339	53822
03339	서울특별시	은평구	불광동	445-340		53823
03339	서울특별시	은평구	불광동	445-342	445-344	53824
03339	서울특별시	은평구	불광동	445-346		53825
03337	서울특별시	은평구	불광동	445-347		53826
03337	서울특별시	은평구	불광동	445-348	445-363	53827
03339	서울특별시	은평구	불광동	445-366		53828
03339	서울특별시	은평구	불광동	445-367	445-372	53829
03339	서울특별시	은평구	불광동	445-374		53830
03339	서울특별시	은평구	불광동	445-380		53831
03337	서울특별시	은평구	불광동	445-382		53832
03339	서울특별시	은평구	불광동	445-385	445-388	53833
03337	서울특별시	은평구	불광동	445-395		53834
03339	서울특별시	은평구	불광동	445-396		53835
03340	서울특별시	은평구	불광동	445-397		53836
03337	서울특별시	은평구	불광동	445-399	445-409	53837
03339	서울특별시	은평구	불광동	445-410		53838
03337	서울특별시	은평구	불광동	445-412	445-437	53839
03339	서울특별시	은평구	불광동	445-438		53840
03337	서울특별시	은평구	불광동	445-439		53841
03339	서울특별시	은평구	불광동	446-2	447-14	53842
03339	서울특별시	은평구	불광동	447-20		53843
03339	서울특별시	은평구	불광동	447-26	447-69	53844
03339	서울특별시	은평구	불광동	447-72		53845
03339	서울특별시	은평구	불광동	447-73	448-1	53846
03337	서울특별시	은평구	불광동	448-4		53847
03339	서울특별시	은평구	불광동	448-5	448-6	53848
03337	서울특별시	은평구	불광동	448-23	448-27	53849
03339	서울특별시	은평구	불광동	448-28		53850
03339	서울특별시	은평구	불광동	448-30	448-32	53851
03339	서울특별시	은평구	불광동	448-33	451-22	53852
03338	서울특별시	은평구	불광동	452-1	462-1	53853
03339	서울특별시	은평구	불광동	471-3	471-7	53854
03337	서울특별시	은평구	불광동	471-9	471-15	53855
03339	서울특별시	은평구	불광동	471-16	471-26	53856
03337	서울특별시	은평구	불광동	471-37	479-18	53857
03337	서울특별시	은평구	불광동	479-19		53858
03337	서울특별시	은평구	불광동	479-29	479-71	53859
03337	서울특별시	은평구	불광동	479-79		53860
03337	서울특별시	은평구	불광동	479-80	480-23	53861
03340	서울특별시	은평구	불광동	480-27		53862
03337	서울특별시	은평구	불광동	480-29	480-34	53863
03340	서울특별시	은평구	불광동	480-36	480-42	53864
03337	서울특별시	은평구	불광동	480-43	480-70	53865
03340	서울특별시	은평구	불광동	480-72	480-125	53866
03337	서울특별시	은평구	불광동	480-126		53867
03340	서울특별시	은평구	불광동	480-127	480-137	53868
03340	서울특별시	은평구	불광동	480-141		53869
03340	서울특별시	은평구	불광동	480-144	480-175	53870
03340	서울특별시	은평구	불광동	480-176	480-178	53871
03340	서울특별시	은평구	불광동	480-179	480-210	53872
03340	서울특별시	은평구	불광동	480-214		53873
03340	서울특별시	은평구	불광동	480-215	480-216	53874
03340	서울특별시	은평구	불광동	480-217		53875
03340	서울특별시	은평구	불광동	480-218	480-221	53876
03340	서울특별시	은평구	불광동	480-222		53877
03340	서울특별시	은평구	불광동	480-223	480-231	53878
03340	서울특별시	은평구	불광동	480-232		53879
03340	서울특별시	은평구	불광동	480-233	480-254	53880
03340	서울특별시	은평구	불광동	480-256		53881
03340	서울특별시	은평구	불광동	480-261		53882
03339	서울특별시	은평구	불광동	480-263		53883
03340	서울특별시	은평구	불광동	480-266	480-274	53884
03339	서울특별시	은평구	불광동	480-275		53885
03340	서울특별시	은평구	불광동	480-284		53886
03340	서울특별시	은평구	불광동	480-285	480-288	53887
03340	서울특별시	은평구	불광동	480-290		53888
03340	서울특별시	은평구	불광동	480-293	480-304	53889
03337	서울특별시	은평구	불광동	480-305		53890
03340	서울특별시	은평구	불광동	480-306	480-318	53891
03339	서울특별시	은평구	불광동	480-320	480-326	53892
03340	서울특별시	은평구	불광동	480-332	480-338	53893
03339	서울특별시	은평구	불광동	480-349		53894
03340	서울특별시	은평구	불광동	480-350		53895
03340	서울특별시	은평구	불광동	480-352		53896
03340	서울특별시	은평구	불광동	480-353		53897
03339	서울특별시	은평구	불광동	480-355		53898
03340	서울특별시	은평구	불광동	480-357	480-366	53899
03337	서울특별시	은평구	불광동	480-374		53900
03340	서울특별시	은평구	불광동	480-377	481-15	53901
03340	서울특별시	은평구	불광동	481-16		53902
03340	서울특별시	은평구	불광동	481-17	481-21	53903
03340	서울특별시	은평구	불광동	481-22		53904
03340	서울특별시	은평구	불광동	481-23	481-25	53905
03340	서울특별시	은평구	불광동	481-26		53906
03340	서울특별시	은평구	불광동	481-27	481-37	53907
03337	서울특별시	은평구	불광동	481-38		53908
03340	서울특별시	은평구	불광동	481-43	481-97	53909
03341	서울특별시	은평구	불광동	483-1	483-8	53910
03341	서울특별시	은평구	불광동	483-9		53911
03341	서울특별시	은평구	불광동	483-11	484-10	53912
03341	서울특별시	은평구	불광동	484-11		53913
03341	서울특별시	은평구	불광동	484-12	484-17	53914
03341	서울특별시	은평구	불광동	484-18		53915
03341	서울특별시	은평구	불광동	484-19	484-24	53916
03344	서울특별시	은평구	불광동	484-26	484-28	53917
03341	서울특별시	은평구	불광동	484-29	484-31	53918
03344	서울특별시	은평구	불광동	484-37	484-58	53919
03344	서울특별시	은평구	불광동	484-59	484-60	53920
03344	서울특별시	은평구	불광동	484-61	484-80	53921
03341	서울특별시	은평구	불광동	484-88	484-97	53922
03341	서울특별시	은평구	불광동	484-98		53923
03341	서울특별시	은평구	불광동	484-99	484-136	53924
03344	서울특별시	은평구	불광동	484-138		53925
03344	서울특별시	은평구	불광동	484-139	484-155	53926
03341	서울특별시	은평구	불광동	484-157	484-158	53927
03341	서울특별시	은평구	불광동	484-160		53928
03341	서울특별시	은평구	불광동	484-161	484-190	53929
03344	서울특별시	은평구	불광동	484-207	484-297	53930
03341	서울특별시	은평구	불광동	484-306		53931
03340	서울특별시	은평구	불광동	484-308		53932
03341	서울특별시	은평구	불광동	484-312		53933
03344	서울특별시	은평구	불광동	484-314		53934
03341	서울특별시	은평구	불광동	484-316	484-317	53935
03344	서울특별시	은평구	불광동	484-318	484-321	53936
03341	서울특별시	은평구	불광동	484-324		53937
03340	서울특별시	은평구	불광동	484-333	484-335	53938
03345	서울특별시	은평구	불광동	486-1	486-2	53939
03344	서울특별시	은평구	불광동	486-7	486-22	53940
03345	서울특별시	은평구	불광동	486-25		53941
03344	서울특별시	은평구	불광동	486-28	486-33	53942
03340	서울특별시	은평구	불광동	490-1	494-5	53943
03337	서울특별시	은평구	불광동	500	541	53944
03364	서울특별시	은평구	불광동	542-1	542-3	53945
03365	서울특별시	은평구	불광동	554-1	554-16	53946
03364	서울특별시	은평구	불광동	566-2		53947
03364	서울특별시	은평구	불광동	566-13		53948
03366	서울특별시	은평구	불광동	580-2		53949
03368	서울특별시	은평구	불광동	600-1	604-5	53950
03368	서울특별시	은평구	불광동	604-6		53951
03368	서울특별시	은평구	불광동	604-7	613-1	53952
03367	서울특별시	은평구	불광동	613-2		53953
03364	서울특별시	은평구	불광동	629		53954
03361	서울특별시	은평구	불광동	630	630-21	53955
03361	서울특별시	은평구	불광동	630-22		53956
03361	서울특별시	은평구	불광동	630-23	630-41	53957
03361	서울특별시	은평구	불광동	630-42		53958
03361	서울특별시	은평구	불광동	630-44	630-50	53959
03361	서울특별시	은평구	불광동	630-51		53960
03361	서울특별시	은평구	불광동	630-53	630-55	53961
03361	서울특별시	은평구	불광동	630-56		53962
03361	서울특별시	은평구	불광동	630-57	630-61	53963
03361	서울특별시	은평구	불광동	630-62	630-63	53964
03361	서울특별시	은평구	불광동	630-73	630-82	53965
03361	서울특별시	은평구	불광동	630-83	630-84	53966
03361	서울특별시	은평구	불광동	630-101	630-104	53967
03364	서울특별시	은평구	불광동	631-1	632	53968
03365	서울특별시	은평구	불광동	633	633-1	53969
03366	서울특별시	은평구	불광동	633-2		53970
03354	서울특별시	은평구	불광동	634		53971
03366	서울특별시	은평구	불광동	635	635-1	53972
03360	서울특별시	은평구	불광동	636		53973
03366	서울특별시	은평구	불광동	637	638-2	53974
03362	서울특별시	은평구	불광동	639	641	53975
03363	서울특별시	은평구	불광동	642	642-1	53976
03357	서울특별시	은평구	불광동	643	643-2	53977
03348	서울특별시	은평구	불광동	644		53978
03364	서울특별시	은평구	불광동	645	645-1	53979
03486	서울특별시	은평구	수색동	1-14		53980
03487	서울특별시	은평구	수색동	1-39	2-18	53981
03501	서울특별시	은평구	수색동	4-9	6-2	53982
03490	서울특별시	은평구	수색동	8-1	8-6	53983
03501	서울특별시	은평구	수색동	8-8	8-10	53984
03490	서울특별시	은평구	수색동	8-11	8-12	53985
03487	서울특별시	은평구	수색동	8-15		53986
03501	서울특별시	은평구	수색동	8-15		53987
03490	서울특별시	은평구	수색동	9	9-38	53988
03501	서울특별시	은평구	수색동	10-1	13-4	53989
03488	서울특별시	은평구	수색동	13-6	13-16	53990
03501	서울특별시	은평구	수색동	14-1	16-10	53991
03488	서울특별시	은평구	수색동	17-1		53992
03502	서울특별시	은평구	수색동	17-2	17-23	53993
03501	서울특별시	은평구	수색동	17-28	17-29	53994
03502	서울특별시	은평구	수색동	20-1		53995
03489	서울특별시	은평구	수색동	20-12		53996
03502	서울특별시	은평구	수색동	21	24-4	53997
03505	서울특별시	은평구	수색동	25	28-1	53998
03490	서울특별시	은평구	수색동	28-4		53999
03505	서울특별시	은평구	수색동	29-6	29-19	54000
03505	서울특별시	은평구	수색동	29-21	32-25	54001
03490	서울특별시	은평구	수색동	29-21		54002
03501	서울특별시	은평구	수색동	33-1		54003
03504	서울특별시	은평구	수색동	37-2		54004
03505	서울특별시	은평구	수색동	39-10	39-12	54005
03504	서울특별시	은평구	수색동	72-1	75	54006
03502	서울특별시	은평구	수색동	76-4		54007
03505	서울특별시	은평구	수색동	76-5		54008
03502	서울특별시	은평구	수색동	76-27		54009
03505	서울특별시	은평구	수색동	76-31		54010
03502	서울특별시	은평구	수색동	77-5	78-6	54011
03504	서울특별시	은평구	수색동	81		54012
03502	서울특별시	은평구	수색동	101-5	102-20	54013
03504	서울특별시	은평구	수색동	102-49		54014
03502	서울특별시	은평구	수색동	103-2	106-1	54015
03504	서울특별시	은평구	수색동	106-4	106-8	54016
03502	서울특별시	은평구	수색동	106-20		54017
03489	서울특별시	은평구	수색동	109-1	136-28	54018
03490	서울특별시	은평구	수색동	136-29		54019
03489	서울특별시	은평구	수색동	136-36		54020
03490	서울특별시	은평구	수색동	136-39	136-50	54021
03489	서울특별시	은평구	수색동	137-1	142-4	54022
03502	서울특별시	은평구	수색동	143-9	165-5	54023
03501	서울특별시	은평구	수색동	167-1	179-20	54024
03489	서울특별시	은평구	수색동	180-2	180-9	54025
03490	서울특별시	은평구	수색동	183-3	183-6	54026
03501	서울특별시	은평구	수색동	184-3	186-6	54027
03490	서울특별시	은평구	수색동	187-1		54028
03501	서울특별시	은평구	수색동	187-4	188-1	54029
03490	서울특별시	은평구	수색동	189	191-15	54030
03486	서울특별시	은평구	수색동	275-1	297-2	54031
03487	서울특별시	은평구	수색동	305-2	329-5	54032
03488	서울특별시	은평구	수색동	330-1	339-3	54033
03487	서울특별시	은평구	수색동	339-4		54034
03488	서울특별시	은평구	수색동	339-5	348-15	54035
03489	서울특별시	은평구	수색동	349-1	355-27	54036
03488	서울특별시	은평구	수색동	356-1	358-21	54037
03489	서울특별시	은평구	수색동	359-1	359-26	54038
03488	서울특별시	은평구	수색동	360-1	363-17	54039
03489	서울특별시	은평구	수색동	364-1	369-8	54040
03503	서울특별시	은평구	수색동	370-1	380	54041
03504	서울특별시	은평구	수색동	380-1		54042
03489	서울특별시	은평구	수색동	383-4		54043
03503	서울특별시	은평구	수색동	409-1		54044
03488	서울특별시	은평구	수색동	411-3		54045
03490	서울특별시	은평구	수색동	412		54046
03505	서울특별시	은평구	수색동	413		54047
03486	서울특별시	은평구	수색동	414-1		54048
03491	서울특별시	은평구	수색동	415-1		54049
03490	서울특별시	은평구	수색동	415-2		54050
03492	서울특별시	은평구	수색동	415-4	416-1	54051
03422	서울특별시	은평구	신사동	1-1	1-2	54052
03422	서울특별시	은평구	신사동	1-3		54053
03422	서울특별시	은평구	신사동	1-5	1-16	54054
03422	서울특별시	은평구	신사동	1-17		54055
03422	서울특별시	은평구	신사동	1-19		54056
03422	서울특별시	은평구	신사동	1-20		54057
03422	서울특별시	은평구	신사동	1-21	1-25	54058
03422	서울특별시	은평구	신사동	1-26		54059
03422	서울특별시	은평구	신사동	1-27		54060
03422	서울특별시	은평구	신사동	1-28	1-29	54061
03422	서울특별시	은평구	신사동	1-30	1-34	54062
03422	서울특별시	은평구	신사동	1-35		54063
03422	서울특별시	은평구	신사동	1-37	1-53	54064
03422	서울특별시	은평구	신사동	1-54		54065
03422	서울특별시	은평구	신사동	1-55	1-56	54066
03422	서울특별시	은평구	신사동	1-58		54067
03422	서울특별시	은평구	신사동	1-59	1-68	54068
03422	서울특별시	은평구	신사동	1-69		54069
03422	서울특별시	은평구	신사동	1-70	1-89	54070
03422	서울특별시	은평구	신사동	1-90		54071
03422	서울특별시	은평구	신사동	1-91	1-101	54072
03422	서울특별시	은평구	신사동	1-102	1-103	54073
03422	서울특별시	은평구	신사동	1-104	3-3	54074
03422	서울특별시	은평구	신사동	3-5		54075
03422	서울특별시	은평구	신사동	3-6	3-12	54076
03423	서울특별시	은평구	신사동	3-15	5-11	54077
03423	서울특별시	은평구	신사동	5-12		54078
03423	서울특별시	은평구	신사동	5-13	5-16	54079
03423	서울특별시	은평구	신사동	5-17		54080
03423	서울특별시	은평구	신사동	5-18	5-29	54081
03423	서울특별시	은평구	신사동	5-30		54082
03423	서울특별시	은평구	신사동	5-31	5-50	54083
03423	서울특별시	은평구	신사동	5-52		54084
03423	서울특별시	은평구	신사동	6-1	6-53	54085
03422	서울특별시	은평구	신사동	7-1	7-11	54086
03422	서울특별시	은평구	신사동	7-13		54087
03422	서울특별시	은평구	신사동	7-14	7-20	54088
03422	서울특별시	은평구	신사동	7-22		54089
03422	서울특별시	은평구	신사동	7-24	7-40	54090
03423	서울특별시	은평구	신사동	8-1	8-4	54091
03423	서울특별시	은평구	신사동	8-5		54092
03423	서울특별시	은평구	신사동	8-6		54093
03423	서울특별시	은평구	신사동	8-7		54094
03423	서울특별시	은평구	신사동	8-8		54095
03423	서울특별시	은평구	신사동	8-10		54096
03423	서울특별시	은평구	신사동	8-12	8-15	54097
03423	서울특별시	은평구	신사동	8-16		54098
03423	서울특별시	은평구	신사동	8-17	8-58	54099
03435	서울특별시	은평구	신사동	9-1	9-3	54100
03435	서울특별시	은평구	신사동	9-5		54101
03435	서울특별시	은평구	신사동	9-7	9-28	54102
03435	서울특별시	은평구	신사동	9-29	9-30	54103
03435	서울특별시	은평구	신사동	9-33	11-5	54104
03435	서울특별시	은평구	신사동	11-7		54105
03435	서울특별시	은평구	신사동	11-8	11-30	54106
03435	서울특별시	은평구	신사동	11-32		54107
03435	서울특별시	은평구	신사동	11-33		54108
03432	서울특별시	은평구	신사동	12-1	12-7	54109
03434	서울특별시	은평구	신사동	12-10	12-16	54110
03432	서울특별시	은평구	신사동	12-17	12-18	54111
03434	서울특별시	은평구	신사동	12-19	12-21	54112
03432	서울특별시	은평구	신사동	12-25	12-28	54113
03435	서울특별시	은평구	신사동	13-1	13-30	54114
03436	서울특별시	은평구	신사동	14-1	14-22	54115
03436	서울특별시	은평구	신사동	14-23		54116
03436	서울특별시	은평구	신사동	14-24	14-42	54117
03436	서울특별시	은평구	신사동	14-43		54118
03436	서울특별시	은평구	신사동	14-45	14-46	54119
03436	서울특별시	은평구	신사동	14-47	14-48	54120
03436	서울특별시	은평구	신사동	14-49	15-1	54121
03436	서울특별시	은평구	신사동	15-2		54122
03436	서울특별시	은평구	신사동	15-3	15-50	54123
03436	서울특별시	은평구	신사동	15-51		54124
03436	서울특별시	은평구	신사동	15-52	16-12	54125
03436	서울특별시	은평구	신사동	16-14		54126
03436	서울특별시	은평구	신사동	16-15	16-34	54127
03437	서울특별시	은평구	신사동	17-1	17-4	54128
03437	서울특별시	은평구	신사동	17-5		54129
03437	서울특별시	은평구	신사동	17-7	18-11	54130
03437	서울특별시	은평구	신사동	18-14		54131
03437	서울특별시	은평구	신사동	18-16	18-25	54132
03437	서울특별시	은평구	신사동	18-26	18-28	54133
03437	서울특별시	은평구	신사동	18-30	18-36	54134
03437	서울특별시	은평구	신사동	18-37		54135
03437	서울특별시	은평구	신사동	18-40	18-45	54136
03437	서울특별시	은평구	신사동	18-46	18-47	54137
03437	서울특별시	은평구	신사동	19-51	19-195	54138
03423	서울특별시	은평구	신사동	20-1	20-32	54139
03449	서울특별시	은평구	신사동	21-1	21-12	54140
03449	서울특별시	은평구	신사동	21-13		54141
03449	서울특별시	은평구	신사동	21-14	22-1	54142
03449	서울특별시	은평구	신사동	22-3		54143
03449	서울특별시	은평구	신사동	22-4	22-20	54144
03449	서울특별시	은평구	신사동	22-22		54145
03449	서울특별시	은평구	신사동	22-23	23-14	54146
03449	서울특별시	은평구	신사동	23-16		54147
03449	서울특별시	은평구	신사동	23-17	23-31	54148
03449	서울특별시	은평구	신사동	23-34		54149
03449	서울특별시	은평구	신사동	23-35	23-48	54150
03449	서울특별시	은평구	신사동	23-49		54151
03449	서울특별시	은평구	신사동	23-50	23-56	54152
03450	서울특별시	은평구	신사동	24-1		54153
03450	서울특별시	은평구	신사동	24-7	24-9	54154
03450	서울특별시	은평구	신사동	24-10		54155
03450	서울특별시	은평구	신사동	24-12	24-21	54156
03450	서울특별시	은평구	신사동	24-22		54157
03450	서울특별시	은평구	신사동	24-24	24-44	54158
03450	서울특별시	은평구	신사동	24-45		54159
03450	서울특별시	은평구	신사동	24-47		54160
03450	서울특별시	은평구	신사동	24-48		54161
03450	서울특별시	은평구	신사동	24-49	25-30	54162
03450	서울특별시	은평구	신사동	25-31		54163
03450	서울특별시	은평구	신사동	25-32	25-41	54164
03450	서울특별시	은평구	신사동	25-44		54165
03450	서울특별시	은평구	신사동	25-45	25-55	54166
03450	서울특별시	은평구	신사동	25-56		54167
03450	서울특별시	은평구	신사동	25-57	26-22	54168
03450	서울특별시	은평구	신사동	26-23		54169
03450	서울특별시	은평구	신사동	26-24	26-26	54170
03450	서울특별시	은평구	신사동	26-27		54171
03450	서울특별시	은평구	신사동	26-28	27-4	54172
03450	서울특별시	은평구	신사동	27-5		54173
03450	서울특별시	은평구	신사동	27-6	27-20	54174
03450	서울특별시	은평구	신사동	27-21		54175
03450	서울특별시	은평구	신사동	27-22	27-31	54176
03450	서울특별시	은평구	신사동	27-32	27-33	54177
03450	서울특별시	은평구	신사동	27-34	28-3	54178
03450	서울특별시	은평구	신사동	28-4		54179
03450	서울특별시	은평구	신사동	28-6	28-30	54180
03450	서울특별시	은평구	신사동	28-31		54181
03450	서울특별시	은평구	신사동	28-34	29-52	54182
03450	서울특별시	은평구	신사동	29-53	29-55	54183
03450	서울특별시	은평구	신사동	29-56	29-74	54184
03450	서울특별시	은평구	신사동	29-75	29-76	54185
03450	서울특별시	은평구	신사동	29-77	29-79	54186
03450	서울특별시	은평구	신사동	29-80		54187
03450	서울특별시	은평구	신사동	29-82	29-92	54188
03450	서울특별시	은평구	신사동	29-93		54189
03450	서울특별시	은평구	신사동	29-96	29-122	54190
03450	서울특별시	은평구	신사동	29-124		54191
03450	서울특별시	은평구	신사동	29-125		54192
03450	서울특별시	은평구	신사동	29-126		54193
03450	서울특별시	은평구	신사동	29-127	29-129	54194
03450	서울특별시	은평구	신사동	29-131		54195
03450	서울특별시	은평구	신사동	29-134	29-143	54196
03450	서울특별시	은평구	신사동	29-144		54197
03450	서울특별시	은평구	신사동	29-145	29-154	54198
03450	서울특별시	은평구	신사동	29-155		54199
03450	서울특별시	은평구	신사동	29-157	29-160	54200
03450	서울특별시	은평구	신사동	29-162		54201
03450	서울특별시	은평구	신사동	29-165	29-177	54202
03450	서울특별시	은평구	신사동	29-178		54203
03450	서울특별시	은평구	신사동	29-180	29-186	54204
03450	서울특별시	은평구	신사동	29-190		54205
03450	서울특별시	은평구	신사동	29-191	29-196	54206
03451	서울특별시	은평구	신사동	30-1	30-6	54207
03451	서울특별시	은평구	신사동	30-7		54208
03451	서울특별시	은평구	신사동	30-10	30-45	54209
03451	서울특별시	은평구	신사동	30-47		54210
03451	서울특별시	은평구	신사동	30-48	31-13	54211
03451	서울특별시	은평구	신사동	31-14		54212
03451	서울특별시	은평구	신사동	31-17	32-13	54213
03451	서울특별시	은평구	신사동	32-15		54214
03451	서울특별시	은평구	신사동	32-17	32-32	54215
03451	서울특별시	은평구	신사동	33-2		54216
03451	서울특별시	은평구	신사동	33-3		54217
03451	서울특별시	은평구	신사동	33-4		54218
03451	서울특별시	은평구	신사동	33-5	33-14	54219
03451	서울특별시	은평구	신사동	34-2		54220
03451	서울특별시	은평구	신사동	34-3		54221
03451	서울특별시	은평구	신사동	34-4		54222
03451	서울특별시	은평구	신사동	34-5	34-28	54223
03451	서울특별시	은평구	신사동	34-29		54224
03451	서울특별시	은평구	신사동	34-33	34-50	54225
03451	서울특별시	은평구	신사동	34-53		54226
03452	서울특별시	은평구	신사동	35-1	35-4	54227
03452	서울특별시	은평구	신사동	35-5		54228
03452	서울특별시	은평구	신사동	35-8	35-30	54229
03452	서울특별시	은평구	신사동	35-34		54230
03452	서울특별시	은평구	신사동	35-38	36-3	54231
03452	서울특별시	은평구	신사동	36-4		54232
03452	서울특별시	은평구	신사동	36-5	37-1	54233
03452	서울특별시	은평구	신사동	37-3		54234
03452	서울특별시	은평구	신사동	37-4	37-32	54235
03452	서울특별시	은평구	신사동	37-33		54236
03452	서울특별시	은평구	신사동	37-35	38-3	54237
03452	서울특별시	은평구	신사동	38-4		54238
03452	서울특별시	은평구	신사동	38-5	38-43	54239
03452	서울특별시	은평구	신사동	38-45		54240
03441	서울특별시	은평구	신사동	39-1	40-8	54241
03441	서울특별시	은평구	신사동	40-12		54242
03441	서울특별시	은평구	신사동	40-13	40-33	54243
03441	서울특별시	은평구	신사동	40-37		54244
03441	서울특별시	은평구	신사동	40-37		54245
03440	서울특별시	은평구	신사동	41-1	41-26	54246
03439	서울특별시	은평구	신사동	55-5		54247
03442	서울특별시	은평구	신사동	80-54		54248
03443	서울특별시	은평구	신사동	80-65		54249
03440	서울특별시	은평구	신사동	86-11		54250
03442	서울특별시	은평구	신사동	98-1	98-49	54251
03447	서울특별시	은평구	신사동	136-2	136-5	54252
03447	서울특별시	은평구	신사동	140-1	142-4	54253
03447	서울특별시	은평구	신사동	140-1		54254
03443	서울특별시	은평구	신사동	143-1	145-2	54255
03447	서울특별시	은평구	신사동	146-1	152-2	54256
03447	서울특별시	은평구	신사동	152-3		54257
03447	서울특별시	은평구	신사동	153-1	155-1	54258
03446	서울특별시	은평구	신사동	156		54259
03447	서울특별시	은평구	신사동	156-2		54260
03446	서울특별시	은평구	신사동	157-1		54261
03447	서울특별시	은평구	신사동	157-2		54262
03446	서울특별시	은평구	신사동	158-1	160	54263
03447	서울특별시	은평구	신사동	161	162-2	54264
03444	서울특별시	은평구	신사동	163		54265
03446	서울특별시	은평구	신사동	163-3		54266
03447	서울특별시	은평구	신사동	163-17		54267
03444	서울특별시	은평구	신사동	164-1	166-1	54268
03443	서울특별시	은평구	신사동	166-2		54269
03444	서울특별시	은평구	신사동	167-1	168-4	54270
03443	서울특별시	은평구	신사동	168-6	168-14	54271
03444	서울특별시	은평구	신사동	169-1	169-34	54272
03443	서울특별시	은평구	신사동	169-43	172-15	54273
03444	서울특별시	은평구	신사동	177-1	180-3	54274
03446	서울특별시	은평구	신사동	180-4		54275
03444	서울특별시	은평구	신사동	180-5	182-9	54276
03446	서울특별시	은평구	신사동	183-1	185-1	54277
03444	서울특별시	은평구	신사동	185-4	185-18	54278
03446	서울특별시	은평구	신사동	187-1	191-40	54279
03444	서울특별시	은평구	신사동	193	193-4	54280
03444	서울특별시	은평구	신사동	193-5		54281
03444	서울특별시	은평구	신사동	193-6	194	54282
03445	서울특별시	은평구	신사동	196-4		54283
03440	서울특별시	은평구	신사동	199-1	200-16	54284
03441	서울특별시	은평구	신사동	200-17	200-30	54285
03440	서울특별시	은평구	신사동	200-32	200-54	54286
03441	서울특별시	은평구	신사동	200-56	200-76	54287
03440	서울특별시	은평구	신사동	200-77	200-78	54288
03441	서울특별시	은평구	신사동	200-80		54289
03441	서울특별시	은평구	신사동	200-81		54290
03441	서울특별시	은평구	신사동	200-82	200-84	54291
03441	서울특별시	은평구	신사동	200-85		54292
03441	서울특별시	은평구	신사동	200-86		54293
03440	서울특별시	은평구	신사동	200-87	200-88	54294
03441	서울특별시	은평구	신사동	200-89	200-100	54295
03440	서울특별시	은평구	신사동	200-101		54296
03441	서울특별시	은평구	신사동	200-102	200-106	54297
03440	서울특별시	은평구	신사동	200-108		54298
03441	서울특별시	은평구	신사동	200-109	200-115	54299
03440	서울특별시	은평구	신사동	200-116		54300
03440	서울특별시	은평구	신사동	200-117	200-123	54301
03440	서울특별시	은평구	신사동	200-124		54302
03440	서울특별시	은평구	신사동	200-125	200-126	54303
03440	서울특별시	은평구	신사동	200-127		54304
03440	서울특별시	은평구	신사동	200-128	200-138	54305
03441	서울특별시	은평구	신사동	200-139		54306
03441	서울특별시	은평구	신사동	200-140		54307
03441	서울특별시	은평구	신사동	200-141		54308
03440	서울특별시	은평구	신사동	200-143	200-144	54309
03441	서울특별시	은평구	신사동	200-145		54310
03440	서울특별시	은평구	신사동	200-149	200-151	54311
03441	서울특별시	은평구	신사동	200-153		54312
03440	서울특별시	은평구	신사동	200-155		54313
